start,end,days
7,8234,945171
3749,8623,945173
135,8341,945177
2879,8480,945185
18,8888,945201
2882,8492,945202
1090,9036,945210
978,8941,945231
1090,9036,945242
847,8640,945249
2879,8480,945261
69,8986,945263
135,8341,945265
847,8640,945272
18,8492,945279
1600,8764,945324
1857,8843,945335
2241,8838,945360
2918,8948,945373
978,8941,945376
2879,8480,945376
135,8341,945393
616,8973,945393
135,8341,945443
567,8377,945475
222,8735,945483
1600,8764,945485
616,8973,945492
616,8973,945512
4003,8579,945542
1608,9039,945548
616,8973,945563
2879,8480,945563
2918,8948,945579
3749,8623,945581
222,8735,945582
616,8973,945582
135,8341,945589
4004,8480,945601
3174,8268,945605
704,8612,945611
3965,9040,945611
616,8973,945637
1128,8734,945646
3965,9040,945649
978,8941,945674
704,8612,945703
4005,8624,945706
431,8372,945717
4004,8480,945718
1600,8764,945722
616,8973,945724
2163,8439,945725
1128,8734,945737
1600,8764,945742
850,8656,945747
135,8341,945750
2163,8439,945758
704,8612,945760
4006,8271,945764
2795,8728,945771
1600,8764,945771
2918,8948,945772
135,8341,945782
616,8973,945799
135,8341,945802
1600,8764,945814
616,8973,945838
978,8941,945839
222,8970,945844
135,8341,945846
1862,8844,945849
1608,9039,945856
978,8941,945864
3965,9040,945864
616,8973,945870
1600,8764,945885
616,8973,945889
1608,9039,945892
1398,8592,945892
3174,8268,945933
850,8656,945946
5,8726,945953
135,8341,945954
431,8372,945968
1600,8764,945971
850,8656,945982
2795,8728,945987
135,8341,945992
3965,9040,945994
2253,8412,946001
616,8973,946010
850,8656,946016
135,8341,946033
3965,9040,946040
431,8372,946043
3282,8829,946054
616,8973,946067
6,8233,946098
2226,8886,946103
37,8412,946114
2226,8886,946157
616,8973,946157
2795,8728,946159
1075,8913,946160
2226,8886,946186
222,8735,946213
3965,9040,946216
616,8973,946219
978,8941,946227
37,8412,946230
3174,8268,946276
1600,8764,946310
4007,8371,946316
3749,8894,946318
1862,8844,946329
616,8973,946354
1075,8913,946361
1140,8509,946367
616,8973,946368
4007,8371,946386
1140,8509,946390
616,8973,946414
1075,8913,946434
1904,8383,946479
4007,8371,946490
2795,8728,946555
430,8412,946571
431,8372,946603
2879,8480,946666
3089,8734,946669
206,8404,946683
3526,8624,946685
3858,9033,946707
3866,9034,946716
3089,8734,946733
206,8404,946738
3081,8870,946766
1904,8383,946782
206,8404,946793
3866,9034,946803
206,8404,946807
3866,9034,946820
1090,9036,946824
206,8404,946833
3858,9033,946839
2795,8728,946846
3081,8870,946863
616,8973,946870
1862,8844,946881
2747,8474,946884
2851,8945,946905
519,8901,946911
1090,9036,946920
1069,8706,946921
616,8973,946941
2747,8474,946944
502,8474,946953
206,8404,946960
1904,8383,946972
1878,8737,946997
616,8973,947009
4008,8353,947015
206,8404,947016
2795,8728,947017
3866,9034,947019
4007,8371,947074
4009,8342,947078
206,8404,947085
18,8342,947090
2924,8857,947093
3866,9034,947144
527,8511,947157
2241,8802,947189
3808,8886,947204
502,8474,947213
3081,8870,947213
3866,9034,947228
4009,8342,947244
2567,9017,947267
3526,8624,947271
5,8731,947280
2747,8474,947282
4010,8467,947289
2879,8480,947293
1258,9038,947295
616,8973,947297
571,8412,947316
5,8726,947339
571,8412,947350
4009,8342,947364
206,8404,947378
2111,8342,947391
2795,8728,947444
1090,9036,947472
4011,8894,947473
616,8973,947486
616,8973,947514
3866,9034,947516
502,8474,947523
3174,8268,947525
4012,8509,947527
3949,8548,947548
616,8973,947554
2918,8948,947563
3174,8268,947569
2879,8480,947572
502,8474,947588
431,8372,947632
4013,8484,947659
616,8973,947684
880,8655,947700
1258,9038,947710
502,8474,947715
616,8973,947720
1721,8942,947744
616,8973,947748
1090,9036,947780
1608,9039,947781
1608,9039,947839
485,8728,947840
485,8728,947861
1608,9039,947880
880,8655,947895
616,8973,947908
4014,8412,947924
1128,8734,947946
2879,8480,947965
3174,8268,947987
616,8973,948006
2138,8342,948034
1608,9039,948054
1608,9039,948078
2138,8342,948080
616,8973,948108
3149,8340,948122
880,8655,948136
616,8973,948164
1090,9036,948165
221,8392,948213
1221,8412,948241
1090,9036,948263
3756,8807,948287
3880,8639,948291
616,8973,948319
3578,8340,948324
1608,9039,948336
3756,8807,948342
4015,8522,948375
513,8528,948385
3880,8639,948398
2879,8480,948416
1221,8412,948457
3149,8340,948466
175,8252,948488
513,8528,948491
1374,8678,948526
616,8973,948531
513,8528,948535
4016,8267,948553
3671,8354,948587
1804,8435,948589
880,8655,948590
1727,8669,948594
3796,8875,948594
4017,8248,948597
616,8973,948607
4016,8267,948628
773,8782,948654
1608,9039,948675
558,8571,948676
3982,9041,948693
485,8734,948782
1804,8332,948783
1608,9039,948799
982,8412,948800
880,8655,948825
3174,8268,948880
2879,8480,948881
1258,9038,948909
2924,8488,948926
3858,9033,948959
19,8865,948961
2879,8480,948968
1372,8815,948972
4018,8368,948978
1608,9039,948984
489,8670,948988
175,8252,948993
2879,8480,949007
616,8973,949012
81,8875,949023
1904,8383,949027
489,8670,949037
1260,8454,949067
1608,9039,949090
3796,8875,949097
1258,9038,949098
380,8479,949129
3729,8359,949137
1608,9039,949194
4019,8488,949198
1820,8515,949231
375,8353,949253
4020,8875,949265
81,8875,949289
1858,8343,949292
609,8256,949295
489,8670,949315
1858,8290,949317
3982,9041,949361
3174,8268,949363
81,8875,949363
489,8670,949401
4021,8602,949409
1820,8515,949415
2918,8948,949419
2778,8875,949456
3515,8815,949459
1820,8515,949462
2918,8948,949481
1608,9039,949511
463,8412,949520
2778,8875,949536
2918,8948,949538
3796,8454,949554
616,8973,949554
1090,9036,949559
4022,8753,949566
3578,8340,949566
3858,9033,949566
2778,8875,949578
3282,8829,949601
2918,8948,949603
175,8252,949616
4023,8522,949629
616,8973,949644
2778,8875,949657
4024,8242,949662
3282,8829,949673
18,8829,949675
380,8479,949691
616,8973,949705
2778,8875,949734
3149,8340,949761
3858,9033,949815
616,8973,949819
4022,8753,949834
1608,9039,949838
175,8252,949848
1025,8566,949884
880,8655,949905
1037,8589,949944
2879,8480,949957
1006,8662,949966
1037,8589,949983
616,8973,950015
4021,8687,950021
489,8242,950035
3982,9041,950044
1006,8662,950047
616,8973,950048
3271,8987,950061
1260,8454,950062
175,8252,950064
616,8973,950078
624,8383,950081
1006,8662,950097
616,8973,950122
3858,9033,950122
489,8242,950126
1608,9039,950130
2918,8948,950136
2879,8480,950142
616,8973,950146
489,8242,950174
1258,9038,950183
1090,9036,950211
1170,8725,950229
3174,8268,950255
1170,8725,950274
1090,9036,950283
175,8252,950309
3255,8984,950317
64,8372,950330
616,8973,950338
1090,9036,950363
64,8372,950369
3255,8984,950388
3858,9033,950412
1170,8725,950455
3174,8268,950460
175,8252,950470
3982,9041,950470
616,8973,950520
2226,8886,950570
3773,8813,950617
982,8412,950617
3386,8541,950627
632,8390,950629
4025,8286,950663
616,8973,950698
632,8390,950712
951,8486,950745
3858,9033,950757
197,8737,950763
951,8486,950765
19,8245,950779
1090,9036,950785
616,8973,950799
3982,9041,950799
3255,8984,950820
2795,8728,950828
3174,8268,950903
1090,9036,950918
982,8412,950920
1260,8875,950936
3412,8529,950949
1006,8662,950960
616,8973,950963
616,8973,950980
3255,8984,950988
616,8973,951002
1090,9036,951007
110,8734,951016
3386,8541,951016
616,8973,951035
81,8511,951061
616,8973,951062
3718,8277,951068
1025,8566,951076
616,8973,951103
1258,9038,951104
175,8252,951132
3858,9033,951144
3412,8529,951146
951,8486,951167
3174,8268,951167
3081,8870,951185
951,8486,951196
2795,8728,951196
4026,8634,951229
4026,8412,951280
1258,9038,951285
951,8486,951306
4017,8248,951351
1090,9036,951355
2747,8474,951358
982,8412,951370
616,8973,951373
1140,8509,951377
2747,8474,951395
616,8973,951399
66,8289,951411
1140,8509,951412
951,8486,951425
616,8973,951428
1140,8509,951429
3386,8541,951437
1090,9036,951457
1713,8505,951464
4017,8248,951470
2795,8728,951472
951,8486,951482
1140,8509,951483
3174,8268,951487
1140,8509,951499
1258,9038,951505
616,8973,951516
1090,9036,951516
66,8289,951531
951,8486,951534
502,8474,951539
952,8640,951546
939,8332,951549
4025,8286,951568
796,8275,951579
3982,9041,951580
1258,9038,951583
4027,8727,951599
4017,8248,951635
616,8973,951644
1953,8552,951706
1090,9036,951727
502,8474,951733
256,8569,951752
354,8371,951778
616,8973,951787
1953,8552,951801
4028,8277,951805
637,8577,951811
19,8865,951816
637,8577,951835
60,8282,951840
756,8611,951846
2826,8240,951856
2924,8991,951867
1138,8727,951871
610,8376,951885
4029,8575,951892
4030,8624,951903
495,8624,951947
616,8973,951979
1953,8552,951982
1090,9036,951992
60,8282,951992
1736,8302,952003
616,8973,952004
610,8376,952006
982,8412,952009
1090,9036,952010
3729,8415,952013
2747,8474,952017
728,8652,952023
1953,8552,952062
60,8282,952085
1090,9036,952092
1893,8412,952099
616,8973,952101
1180,8337,952117
4017,8248,952121
2795,8728,952139
1180,8382,952140
616,8973,952140
60,8282,952148
3578,8340,952167
610,8376,952178
79,8329,952199
2924,9043,952219
1953,8907,952237
60,8282,952242
616,8973,952245
4031,8585,952267
4032,8753,952284
2795,8728,952286
69,8252,952342
1258,9038,952345
1006,8662,952350
60,8282,952359
616,8973,952365
1258,9038,952375
1140,8509,952393
616,8973,952410
1140,8939,952427
1953,8907,952484
489,8670,952493
2479,8958,952500
1180,8382,952502
1962,8270,952510
2747,8474,952513
1090,9036,952516
2235,8871,952524
60,8282,952525
3982,9041,952533
3726,8520,952538
1953,8907,952545
489,8670,952577
19,8865,952614
3463,9004,952639
79,8329,952648
1140,8771,952686
1140,8771,952716
1090,9036,952719
60,8282,952773
1140,8509,952795
610,8376,952797
1047,8388,952813
3982,9041,952834
3578,8340,952893
1047,8388,952903
3762,9025,952962
4033,8340,952986
18,8340,952993
3773,8813,952996
3762,9025,953014
1803,8251,953046
3762,9025,953051
610,8376,953056
2795,8728,953084
79,8329,953108
50,8275,953111
1803,8251,953112
610,8376,953170
4034,8315,953201
982,8412,953203
324,8412,953205
4035,8741,953246
610,8376,953273
1892,8575,953287
1854,8449,953297
3647,8918,953346
1854,8449,953372
1258,9038,953397
963,8679,953400
23,8679,953409
4036,8838,953426
660,9027,953444
23,8679,953454
3463,9004,953466
3982,9041,953503
3475,8813,953514
706,8596,953532
610,8376,953549
963,8679,953584
79,8329,953591
3463,9004,953610
60,8282,953656
1258,9038,953661
60,8282,953682
963,8679,953692
500,8884,953704
1047,8464,953725
60,8282,953729
827,8597,953760
963,8679,953771
2826,8240,953778
60,8282,953784
1907,8679,953844
3762,9025,953870
2795,8728,953913
1090,9036,953922
1258,9038,953926
3834,8552,953939
1006,8662,953940
1186,8987,953954
612,8692,953969
3762,9025,953976
1090,9036,954004
3463,9004,954012
1803,8251,954028
1491,8869,954039
1258,9038,954064
79,8329,954070
1522,8636,954076
196,8385,954088
1186,8987,954103
4037,8671,954109
612,8692,954113
2747,8474,954138
3463,9004,954144
1006,8662,954180
3762,9025,954182
3417,8888,954183
388,8247,954184
1006,8662,954187
1258,9038,954187
3982,9041,954192
612,8692,954209
1186,8987,954210
79,8329,954272
1090,9036,954342
69,8275,954364
1258,9038,954369
2795,8728,954372
2924,8654,954398
4038,8867,954445
3463,9004,954467
79,8329,954470
1006,8662,954518
2479,8958,954530
1183,8962,954541
1858,8509,954542
2826,8240,954561
1678,8453,954626
1879,8575,954653
3858,9033,954655
3982,9041,954689
4039,8645,954692
4040,8888,954745
2747,8474,954771
124,8332,954806
633,8574,954827
2444,8300,954832
3982,9041,954874
3463,9004,954893
3463,9004,954939
1882,8846,954945
3982,9041,955040
1258,9038,955049
3982,9041,955060
1882,8846,955085
1090,9036,955099
1892,8575,955142
1311,8279,955199
2200,9002,955199
1090,9036,955203
1882,8846,955213
633,8574,955246
1950,8327,955254
1882,8846,955362
1258,9038,955364
1180,8337,955382
477,8296,955388
1047,8464,955397
1180,8337,955407
3463,9004,955432
3726,8520,955438
684,8265,955444
1180,8337,955448
2479,8958,955457
1090,9036,955459
60,8282,955464
2479,8958,955491
2795,8728,955501
60,8282,955508
2479,8958,955513
60,8282,955550
1882,8846,955553
170,8358,955577
60,8282,955602
2924,9043,955627
60,8282,955714
1950,8327,955731
2795,8728,955748
60,8282,955751
1882,8846,955773
1258,9038,955781
2375,8340,955815
1858,8350,955822
1858,8705,955850
2132,8640,955869
89,9001,955913
1882,8846,955942
1693,8233,955962
633,8574,955964
3515,8815,955973
3282,8829,955985
1882,8846,955996
3140,8279,956056
3140,8279,956081
3858,9033,956084
3282,8829,956088
3463,9004,956091
57,8280,956154
671,8533,956166
3140,8279,956173
60,8282,956175
2998,8729,956207
2924,9043,956280
57,8280,956292
3140,8279,956303
3463,9004,956308
1067,8678,956314
737,8606,956320
1906,8447,956350
3858,9033,956353
4041,8302,956364
3463,9004,956366
3437,9002,956367
3982,9041,956396
57,8280,956401
3081,9015,956416
57,8280,956448
3982,9041,956456
3081,9015,956462
4041,8302,956523
1330,8670,956530
1372,8815,956550
633,8574,956597
60,8282,956598
2931,8950,956606
1330,8670,956624
2137,8878,956661
3140,8279,956721
3463,9004,956755
2998,8729,956761
3140,8279,956763
1258,9038,956773
2506,8340,956773
3140,8279,956781
3463,9004,956783
3437,9002,956796
1479,8775,956803
2137,9009,956853
3496,8970,956874
1479,8774,956884
1258,9038,956887
1330,8670,956896
3140,8279,956946
1693,8233,956957
3463,9004,957002
1006,8662,957006
3463,9004,957062
2882,8578,957101
3463,9004,957105
3140,8279,957111
1311,8279,957144
1311,8279,957162
403,8261,957178
2879,8480,957195
3982,9041,957213
1258,9038,957222
3437,9002,957247
679,8771,957274
2506,8340,957285
2137,9009,957342
2998,8729,957380
1118,8339,957393
558,8875,957430
1258,9038,957440
2940,8974,957443
3982,9041,957473
558,8875,957482
1258,9038,957524
4042,8977,957618
4042,8977,957655
1258,9038,957673
1311,8279,957677
2479,8958,957689
3858,9033,957692
4042,8977,957740
1258,9038,957777
4042,8977,957790
3982,9041,957807
4042,8977,957826
2998,8729,957848
4042,8977,957862
4043,8424,957868
3982,9041,957882
1295,8556,957894
1912,8315,957935
4042,8977,957941
1311,8279,957956
392,8288,957975
753,8575,958009
1295,8345,958023
4042,8977,958051
1295,8786,958071
1330,8670,958087
2506,8340,958091
4042,8977,958096
2479,8958,958101
3982,9041,958130
4044,8894,958148
1295,8582,958185
2479,8958,958199
3762,9025,958230
679,8771,958260
536,8541,958269
2479,8958,958273
3762,9025,958275
679,8771,958284
1258,9038,958290
1258,9038,958322
1258,9038,958369
4044,8894,958372
2506,8340,958375
1258,9038,958407
536,8541,958438
57,8280,958443
1311,8279,958459
3692,9018,958476
3762,9025,958528
70,8447,958532
1563,8571,958534
4044,8894,958543
2879,8480,958549
3140,8279,958552
3230,8979,958554
1311,8279,958564
1258,9038,958570
3692,9018,958578
2479,8958,958601
2479,8958,958713
3982,9041,958725
1563,8571,958730
222,8970,958746
172,8250,958788
3140,8279,958817
1814,8480,958824
172,8250,958848
4045,8411,958866
3982,8897,958880
3762,9025,958892
2747,8474,958923
2357,8549,958933
222,8884,958942
2137,9009,959007
3255,8984,959056
4046,8279,959074
4044,8894,959098
3982,9041,959143
2479,8958,959247
3463,9004,959266
249,8416,959268
2479,8958,959277
3174,8268,959282
3692,9018,959315
3140,8279,959375
222,8884,959387
1779,8773,959393
1330,8670,959437
2506,8340,959443
2879,8480,959458
2747,8474,959478
4046,8279,959479
135,8341,959486
3140,8279,959496
222,8735,959512
135,8341,959538
4046,8279,959549
1412,8532,959551
2479,8958,959552
3140,8279,959554
656,8975,959556
1140,8509,959556
60,8282,959573
2479,8958,959574
3140,8279,959576
135,8341,959594
763,8414,959595
1311,8279,959599
3140,8279,959621
135,8341,959640
3966,8624,959646
4046,8279,959679
60,8282,959680
2479,8958,959691
4046,8279,959701
4044,8894,959702
135,8341,959717
4047,8279,959730
60,8282,959733
135,8341,959743
4047,8279,959752
1140,8705,959753
3303,8414,959765
4047,8279,959773
135,8341,959775
3893,9037,959780
135,8341,959808
4047,8279,959814
3174,8268,959837
656,8975,959854
3140,8279,959881
679,8771,959921
211,8384,959934
1183,8962,959953
422,8261,959960
3303,8414,959972
1006,8662,959983
135,8341,960010
3174,8268,960017
256,8569,960030
4044,8894,960072
135,8341,960085
211,8384,960091
3174,8268,960095
3303,8414,960110
1311,8279,960125
3692,9018,960128
28,8255,960132
256,8569,960137
3893,9037,960160
99,8541,960189
135,8341,960199
1311,8279,960203
1311,8279,960240
3893,9037,960243
1006,8662,960248
211,8384,960253
3174,8268,960265
18,8778,960273
1311,8279,960292
135,8341,960296
219,8390,960330
3867,8268,960352
2876,8778,960360
631,8392,960372
2747,8474,960375
4044,8894,960404
3303,8414,960410
1879,8575,960420
28,8255,960446
135,8341,960456
3174,8268,960465
2354,8269,960480
135,8341,960526
422,8340,960540
4048,8362,960557
221,8392,960581
28,8255,960602
2479,8958,960649
219,8390,960656
135,8341,960701
2479,8958,960747
497,8392,960767
2512,8877,960773
497,8392,960781
497,8392,960796
28,8255,960807
2747,8474,960820
497,8392,960821
2578,8950,960834
497,8392,960837
497,8392,960855
219,8438,960862
135,8341,960877
256,8569,960887
1006,8662,960894
679,8962,960972
4049,8888,960987
497,8392,960990
3552,8941,961000
497,8392,961039
60,8282,961040
1006,8662,961050
1879,8575,961093
157,8356,961101
3552,8941,961145
219,8627,961148
392,8325,961172
3303,8414,961186
249,8356,961188
2479,8958,961190
256,8569,961198
2747,8474,961225
3552,8941,961229
497,8392,961240
1803,8251,961240
135,8341,961250
135,8341,961286
3174,8268,961287
1657,8812,961289
57,8280,961308
3552,8941,961340
221,8392,961362
180,8364,961382
60,8282,961403
1926,8337,961433
221,8392,961436
3680,8436,961443
4050,8478,961483
1311,8279,961486
135,8341,961487
3174,8268,961488
3552,8941,961498
3680,8436,961503
135,8341,961518
3552,8941,961525
3893,9037,961527
1926,8337,961545
3552,8941,961551
135,8341,961554
221,8392,961581
497,8392,961583
135,8341,961591
4051,8258,961611
135,8341,961621
1926,8337,961623
221,8392,961632
2879,8480,961636
4051,8258,961648
135,8341,961660
221,8392,961676
1803,8251,961695
3552,8941,961720
450,8815,961725
135,8341,961728
3552,8941,961744
1800,8263,961749
3303,8414,961763
135,8341,961770
1258,9038,961811
2479,8958,961835
135,8341,961839
558,8975,961861
2479,8958,961867
4052,8358,961898
2747,8474,961968
3893,9037,962061
1183,8771,962098
4046,8279,962145
636,8412,962155
1085,8970,962159
2479,8958,962175
558,8566,962202
222,8970,962212
4051,8258,962223
135,8341,962251
558,8975,962260
1085,8970,962268
558,8975,962281
3893,9037,962296
1879,8975,962296
3867,8268,962300
1879,8975,962324
525,8492,962346
1507,8293,962354
1085,8970,962367
525,8492,962382
1507,8293,962405
222,8970,962410
3437,9002,962420
558,8686,962434
1183,8771,962437
2747,8474,962439
656,8975,962453
2479,8958,962471
4053,8686,962493
4053,8686,962507
2479,8958,962545
