,start,end,days
6658,138,116,107
6659,138,443,68
6660,138,44,47
6661,138,702,63
6662,138,420,79
6663,138,372,79
6664,138,50,79
6665,138,1568,29
6666,138,651,85
6667,138,963,68
6668,138,416,79
6669,138,408,69
6670,138,1107,38
6671,138,441,36
6672,138,1100,40
6673,138,2437,33
6674,138,571,60
6675,138,438,112
6676,138,1570,87
6677,138,1571,84
6678,138,867,83
6679,138,261,80
6680,138,428,79
6681,138,457,128
6682,138,1393,76
6683,138,1142,72
6684,138,869,70
6685,138,1572,66
6686,138,565,74
6687,138,445,61
6688,138,484,80
6689,138,459,58
6690,138,2497,67
6691,138,461,57
6692,138,304,45
6693,138,607,44
6694,138,1581,44
6695,138,415,68
6696,138,347,36
6697,138,1449,36
6698,138,422,38
6699,138,348,66
6700,138,1573,30
6701,138,1574,29
6702,138,47,30
6703,138,478,28
6704,138,671,145
6705,138,471,130
6706,138,856,128
6707,138,3510,112
6708,138,1015,91
6709,138,2,85
6710,138,646,84
6711,138,283,82
6712,138,1575,82
6713,138,624,82
6714,138,523,74
6715,138,112,74
6716,138,2968,70
6717,138,1236,68
6718,138,736,68
6719,138,497,68
6720,138,699,67
6721,138,3383,65
6722,138,1076,63
6723,138,509,61
6724,138,319,61
6725,138,67,61
6726,138,1789,59
6727,138,882,58
6728,138,122,55
6729,138,357,54
6730,138,2959,54
6731,138,978,51
6732,138,3511,46
6733,138,1577,46
6734,138,1578,45
6735,138,1245,44
6736,138,130,43
6737,138,3512,43
6738,138,1580,43
6739,138,70,43
6740,138,1582,43
6741,138,128,43
6742,138,327,42
6743,138,1583,42
6744,138,268,38
6745,138,133,37
6746,138,3513,37
6747,138,1569,36
6748,138,1584,36
6749,138,1585,36
6750,138,1523,35
6751,138,1088,32
6752,138,1255,32
6753,138,1586,31
6754,138,1587,31
6755,138,830,31
6756,138,1588,31
6757,138,1050,31
6758,138,135,30
6759,138,1589,30
6760,138,1590,30
6761,138,358,29
6762,138,1738,68
6763,138,502,48
6764,138,1049,68
6765,138,3057,57
6766,138,1591,68
6767,138,1048,69
6768,138,3285,68
6769,138,1808,71
6770,138,3284,68
6771,138,132,68
6772,138,1244,53
6773,138,1576,75
6774,1592,430,16
6775,1593,430,17
6776,743,430,16
6777,660,430,15
6778,647,430,22
6779,1594,430,18
6780,424,430,17
6781,1595,430,17
6782,481,430,16
6783,395,430,16
6784,425,430,15
6785,1066,430,17
6786,1596,430,15
6787,518,430,9
6788,1597,430,22
6789,1447,430,21
6790,1598,430,19
6791,464,430,19
6792,1599,430,16
6793,773,430,16
6794,845,430,14
6795,1369,430,18
6796,1600,430,18
6797,1601,430,17
6798,1602,430,16
6799,1603,430,16
6800,840,430,18
6801,1604,430,15
6802,1471,430,17
6803,1605,430,15
6804,486,430,13
6805,50,430,14
6806,547,430,17
6807,771,430,17
6808,552,430,16
6809,1606,430,15
6810,1607,430,17
6811,839,430,15
6812,1608,430,14
6813,1609,430,14
6814,143,430,14
6815,455,430,13
6816,1610,430,12
6817,756,430,13
6818,465,430,8
6819,1468,430,18
6820,801,430,18
6821,463,430,17
6822,1611,430,16
6823,1612,430,16
6824,1613,430,15
6825,1614,430,14
6826,757,430,13
6827,1191,430,13
6828,1615,430,13
6829,744,430,13
6830,1616,430,12
6831,1151,430,11
6832,852,430,8
6833,560,430,6
6834,422,430,6
6835,430,1595,16
6836,430,3364,17
6837,430,660,15
6838,430,743,16
6839,430,1596,15
6840,430,1863,13
6841,430,518,9
6842,430,547,17
6843,430,464,16
6844,430,1599,16
6845,430,3514,16
6846,430,1606,15
6847,430,1066,15
6848,430,845,14
6849,430,1602,16
6850,430,840,18
6851,430,1604,15
6852,430,846,13
6853,430,1605,15
6854,430,486,13
6855,430,1601,17
6856,430,1592,16
6857,430,1603,16
6858,430,552,16
6859,430,773,16
6860,430,1471,15
6861,430,1607,17
6862,430,1608,14
6863,430,1609,14
6864,430,455,13
6865,430,420,13
6866,430,1610,12
6867,430,756,13
6868,430,143,9
6869,430,50,12
6870,430,465,10
6871,430,801,18
6872,430,424,17
6873,430,1593,17
6874,430,842,16
6875,430,1611,16
6876,430,1612,16
6877,430,395,15
6878,430,1613,15
6879,430,1455,15
6880,430,839,15
6881,430,1614,14
6882,430,757,14
6883,430,3515,13
6884,430,1191,13
6885,430,771,13
6886,430,1615,13
6887,430,744,13
6888,430,1616,12
6889,430,1151,11
6890,430,1835,11
6891,430,852,8
6892,430,560,6
6893,430,422,6
6894,572,449,118
6895,571,449,95
6896,699,449,117
6897,531,449,93
6898,627,449,148
6899,429,449,56
6900,132,449,57
6901,496,449,120
6902,440,449,87
6903,243,449,81
6904,458,449,114
6905,588,449,118
6906,416,449,106
6907,476,449,51
6908,1077,449,121
6909,636,449,113
6910,752,449,60
6911,474,449,89
6912,268,449,66
6913,514,449,65
6914,304,449,72
6915,736,449,63
6916,415,449,119
6917,600,449,95
6918,504,449,95
6919,1229,449,93
6920,620,449,87
6921,646,449,86
6922,654,449,86
6923,642,449,148
6924,457,449,79
6925,7,449,77
6926,316,449,79
6927,407,449,66
6928,427,449,69
6929,511,449,95
6930,1087,449,51
6931,428,449,72
6932,50,449,49
6933,348,449,63
6934,1617,449,45
6935,993,449,137
6936,354,449,118
6937,173,449,114
6938,473,449,111
6939,856,449,96
6940,1618,449,96
6941,512,449,92
6942,192,449,91
6943,593,449,88
6944,1016,449,86
6945,1619,449,86
6946,634,449,84
6947,669,449,84
6948,1427,449,83
6949,882,449,82
6950,1620,449,81
6951,1621,449,81
6952,1175,449,79
6953,653,449,79
6954,1328,449,78
6955,509,449,69
6956,372,449,64
6957,402,449,62
6958,640,449,60
6959,810,449,60
6960,1374,449,51
6961,1245,449,51
6962,477,449,47
6963,1123,449,42
6964,1364,449,41
6965,265,449,41
6966,507,449,41
6967,1056,449,46
6968,449,1500,87
6969,449,531,109
6970,449,588,119
6971,449,1077,97
6972,449,572,124
6973,449,504,95
6974,449,627,148
6975,449,243,81
6976,449,514,65
6977,449,429,83
6978,449,416,76
6979,449,458,114
6980,449,428,102
6981,449,899,112
6982,449,470,93
6983,449,636,113
6984,449,496,118
6985,449,642,148
6986,449,440,85
6987,449,415,119
6988,449,268,66
6989,449,511,95
6990,449,736,63
6991,449,1245,51
6992,449,869,113
6993,449,436,102
6994,449,600,95
6995,449,1229,93
6996,449,620,87
6997,449,979,80
6998,449,316,79
6999,449,7,77
7000,449,407,66
7001,449,283,96
7002,449,1087,51
7003,449,1374,51
7004,449,348,63
7005,449,983,149
7006,449,690,149
7007,449,993,137
7008,449,1541,128
7009,449,1432,126
7010,449,354,118
7011,449,473,111
7012,449,152,102
7013,449,503,99
7014,449,856,97
7015,449,153,94
7016,449,1262,93
7017,449,54,93
7018,449,994,92
7019,449,512,93
7020,449,192,91
7021,449,418,91
7022,449,2004,87
7023,449,1619,86
7024,449,646,86
7025,449,654,86
7026,449,634,84
7027,449,669,84
7028,449,1427,83
7029,449,882,82
7030,449,1620,81
7031,449,1621,81
7032,449,1175,79
7033,449,457,79
7034,449,653,79
7035,449,1328,78
7036,449,509,69
7037,449,931,66
7038,449,1369,62
7039,449,402,62
7040,449,752,60
7041,449,810,60
7042,449,461,55
7043,449,304,53
7044,449,50,49
7045,449,477,47
7046,449,1617,45
7047,449,1123,42
7048,449,1364,41
7049,449,265,41
7050,449,507,41
7051,449,1056,46
7052,449,1048,69
7053,449,1049,68
7054,449,476,81
7055,449,640,122
7056,449,474,141
7057,449,1631,95
7058,449,372,86
7059,813,511,63
7060,1100,511,57
7061,427,511,77
7062,735,511,69
7063,1463,511,59
7064,406,511,62
7065,7,511,100
7066,428,511,96
7067,984,511,84
7068,153,511,65
7069,349,511,64
7070,283,511,70
7071,1002,511,65
7072,1181,511,54
7073,194,511,96
7074,1022,511,78
7075,1121,511,79
7076,600,511,77
7077,598,511,79
7078,717,511,75
7079,736,511,74
7080,402,511,75
7081,243,511,75
7082,1622,511,77
7083,657,511,71
7084,1623,511,70
7085,999,511,69
7086,660,511,68
7087,1624,511,67
7088,409,511,62
7089,588,511,91
7090,461,511,57
7091,1219,511,56
7092,504,511,72
7093,372,511,52
7094,1625,511,89
7095,610,511,88
7096,651,511,87
7097,945,511,86
7098,252,511,86
7099,274,511,86
7100,1626,511,84
7101,429,511,83
7102,709,511,80
7103,1627,511,78
7104,586,511,78
7105,411,511,77
7106,1628,511,77
7107,112,511,76
7108,230,511,76
7109,478,511,75
7110,1629,511,74
7111,1630,511,74
7112,1620,511,74
7113,569,511,73
7114,1214,511,73
7115,725,511,72
7116,125,511,71
7117,1631,511,69
7118,271,511,67
7119,1094,511,67
7120,1632,511,67
7121,1389,511,65
7122,1365,511,65
7123,1633,511,65
7124,589,511,65
7125,869,511,64
7126,509,511,64
7127,1038,511,63
7128,671,511,63
7129,969,511,63
7130,707,511,63
7131,497,511,62
7132,20,511,62
7133,474,511,60
7134,880,511,59
7135,1146,511,59
7136,5,511,58
7137,1048,511,56
7138,1076,511,54
7139,1634,511,54
7140,1635,511,53
7141,1169,511,53
7142,300,511,53
7143,270,511,53
7144,739,511,53
7145,114,511,52
7146,1244,511,52
7147,1245,511,52
7148,1636,511,51
7149,1249,511,51
7150,305,511,50
7151,511,813,63
7152,511,1100,57
7153,511,406,66
7154,511,428,78
7155,511,984,70
7156,511,153,65
7157,511,283,70
7158,511,880,59
7159,511,1002,65
7160,511,1181,54
7161,511,504,72
7162,511,7,100
7163,511,1121,79
7164,511,598,79
7165,511,1484,74
7166,511,402,75
7167,511,243,75
7168,511,1622,77
7169,511,657,71
7170,511,1623,72
7171,511,1022,78
7172,511,999,69
7173,511,735,69
7174,511,1624,67
7175,511,3383,65
7176,511,588,91
7177,511,409,59
7178,511,1463,59
7179,511,461,57
7180,511,194,96
7181,511,1625,89
7182,511,242,89
7183,511,610,88
7184,511,651,87
7185,511,401,87
7186,511,945,86
7187,511,252,86
7188,511,274,86
7189,511,1626,84
7190,511,429,83
7191,511,709,80
7192,511,1627,78
7193,511,586,78
7194,511,411,77
7195,511,600,77
7196,511,1628,77
7197,511,112,76
7198,511,230,76
7199,511,3516,76
7200,511,478,75
7201,511,1629,74
7202,511,1630,74
7203,511,1620,74
7204,511,736,73
7205,511,569,73
7206,511,1214,73
7207,511,725,72
7208,511,571,72
7209,511,125,71
7210,511,660,68
7211,511,271,67
7212,511,1094,67
7213,511,1632,67
7214,511,3517,65
7215,511,1389,65
7216,511,1365,65
7217,511,1633,65
7218,511,589,65
7219,511,349,64
7220,511,869,64
7221,511,509,64
7222,511,1038,63
7223,511,671,63
7224,511,969,63
7225,511,707,63
7226,511,497,62
7227,511,20,62
7228,511,1236,62
7229,511,1146,59
7230,511,5,58
7231,511,1048,56
7232,511,1076,54
7233,511,1634,54
7234,511,1635,53
7235,511,1169,53
7236,511,1219,56
7237,511,300,53
7238,511,270,53
7239,511,739,53
7240,511,114,52
7241,511,372,52
7242,511,1245,52
7243,511,1636,51
7244,511,1249,51
7245,511,305,50
7246,511,1631,70
7247,511,427,99
7248,511,1244,53
7249,427,571,81
7250,588,571,128
7251,503,571,111
7252,429,571,59
7253,458,571,73
7254,1637,571,90
7255,268,571,102
7256,692,571,94
7257,614,571,83
7258,452,571,59
7259,999,571,72
7260,132,571,57
7261,358,571,47
7262,1482,571,31
7263,572,571,106
7264,856,571,96
7265,415,571,77
7266,41,571,91
7267,710,571,87
7268,474,571,60
7269,1048,571,58
7270,406,571,60
7271,461,571,54
7272,513,571,48
7273,607,571,44
7274,716,571,59
7275,1638,571,42
7276,333,571,40
7277,347,571,37
7278,1113,571,37
7279,1140,571,25
7280,139,571,31
7281,642,571,148
7282,78,571,133
7283,7,571,113
7284,592,571,113
7285,566,571,109
7286,1639,571,108
7287,891,571,115
7288,496,571,129
7289,707,571,104
7290,457,571,103
7291,905,571,103
7292,1208,571,102
7293,1640,571,102
7294,1641,571,102
7295,257,571,101
7296,435,571,105
7297,432,571,99
7298,191,571,98
7299,1077,571,97
7300,1642,571,96
7301,857,571,96
7302,871,571,96
7303,589,571,95
7304,1262,571,95
7305,1229,571,93
7306,1014,571,92
7307,1643,571,91
7308,587,571,91
7309,1365,571,90
7310,698,571,107
7311,694,571,86
7312,61,571,83
7313,671,571,81
7314,401,571,81
7315,729,571,76
7316,625,571,76
7317,627,571,113
7318,1644,571,76
7319,253,571,76
7320,67,571,76
7321,1146,571,76
7322,1153,571,75
7323,1645,571,75
7324,402,571,73
7325,502,571,71
7326,512,571,64
7327,879,571,64
7328,1646,571,61
7329,5,571,61
7330,667,571,60
7331,509,571,60
7332,71,571,60
7333,477,571,59
7334,810,571,59
7335,408,571,59
7336,1175,571,58
7337,506,571,59
7338,1186,571,50
7339,1484,571,49
7340,311,571,49
7341,476,571,48
7342,1089,571,48
7343,818,571,48
7344,514,571,77
7345,314,571,48
7346,504,571,47
7347,135,571,47
7348,1647,571,45
7349,654,571,45
7350,1617,571,45
7351,482,571,42
7352,444,571,42
7353,114,571,42
7354,1129,571,40
7355,736,571,40
7356,1648,571,38
7357,466,571,37
7358,1649,571,37
7359,807,571,37
7360,344,571,37
7361,1221,571,37
7362,1114,571,37
7363,1173,571,35
7364,1650,571,31
7365,1100,571,31
7366,1651,571,25
7367,380,571,25
7368,471,571,150
7369,864,571,115
7370,1057,571,91
7371,1063,571,99
7372,1060,571,99
7373,571,1317,99
7374,571,627,112
7375,571,283,110
7376,571,503,109
7377,571,429,104
7378,571,435,113
7379,571,41,93
7380,571,1077,97
7381,571,598,82
7382,571,588,123
7383,571,268,102
7384,571,891,114
7385,571,692,94
7386,571,1296,91
7387,571,710,91
7388,571,509,61
7389,571,736,60
7390,571,474,60
7391,571,452,59
7392,571,406,61
7393,571,1617,45
7394,571,477,59
7395,571,636,102
7396,571,257,103
7397,571,856,103
7398,571,582,95
7399,571,614,83
7400,571,3365,82
7401,571,415,77
7402,571,514,77
7403,571,1644,104
7404,571,512,72
7405,571,716,59
7406,571,3513,48
7407,571,999,69
7408,571,1584,48
7409,571,1218,48
7410,571,818,48
7411,571,461,48
7412,571,513,48
7413,571,504,61
7414,571,135,47
7415,571,607,44
7416,571,114,42
7417,571,1638,42
7418,571,333,40
7419,571,347,37
7420,571,642,148
7421,571,1707,110
7422,571,566,110
7423,571,1639,108
7424,571,496,114
7425,571,457,103
7426,571,707,103
7427,571,1720,103
7428,571,1208,102
7429,571,1640,102
7430,571,990,102
7431,571,1641,101
7432,571,191,98
7433,571,1642,96
7434,571,857,96
7435,571,871,96
7436,571,589,95
7437,571,1262,95
7438,571,3021,95
7439,571,1229,103
7440,571,1150,92
7441,571,1014,92
7442,571,1643,91
7443,571,587,91
7444,571,698,87
7445,571,694,86
7446,571,2474,86
7447,571,61,83
7448,571,671,81
7449,571,401,81
7450,571,729,76
7451,571,67,76
7452,571,402,73
7453,571,979,66
7454,571,439,61
7455,571,5,61
7456,571,667,60
7457,571,443,60
7458,571,71,60
7459,571,458,125
7460,571,408,59
7461,571,1175,58
7462,571,506,55
7463,571,2404,55
7464,571,1186,50
7465,571,1484,49
7466,571,311,49
7467,571,476,48
7468,571,654,45
7469,571,482,42
7470,571,1124,40
7471,571,466,37
7472,571,1649,37
7473,571,807,37
7474,571,344,37
7475,571,1114,37
7476,571,44,35
7477,571,1173,35
7478,571,1650,31
7479,571,358,31
7480,571,1100,31
7481,571,1140,25
7482,571,1651,25
7483,571,380,25
7484,571,139,25
7485,571,1591,60
7486,571,1074,103
7487,571,427,97
7488,571,1064,90
7489,571,1060,89
7490,571,3518,95
7491,571,132,68
7492,575,710,91
7493,570,710,88
7494,614,710,92
7495,1103,710,69
7496,642,710,112
7497,638,710,86
7498,61,710,89
7499,1652,710,72
7500,600,710,107
7501,729,710,89
7502,611,710,88
7503,116,710,89
7504,237,710,136
7505,572,710,135
7506,78,710,136
7507,1653,710,108
7508,565,710,125
7509,283,710,90
7510,1654,710,88
7511,992,710,88
7512,595,710,86
7513,955,710,86
7514,592,710,116
7515,609,710,110
7516,1655,710,106
7517,188,710,108
7518,661,710,91
7519,577,710,90
7520,993,710,89
7521,429,710,88
7522,471,710,128
7523,627,710,86
7524,1070,710,85
7525,106,710,85
7526,32,710,85
7527,715,710,79
7528,1058,710,136
7529,493,710,135
7530,896,710,135
7531,873,710,135
7532,1656,710,133
7533,38,710,132
7534,947,710,128
7535,916,710,128
7536,874,710,120
7537,903,710,119
7538,88,710,110
7539,19,710,109
7540,656,710,108
7541,1156,710,108
7542,1011,710,106
7543,670,710,106
7544,1511,710,103
7545,1657,710,103
7546,928,710,93
7547,882,710,91
7548,1658,710,91
7549,589,710,90
7550,1659,710,90
7551,1660,710,90
7552,410,710,90
7553,1015,710,90
7554,1289,710,90
7555,1286,710,89
7556,79,710,89
7557,1661,710,89
7558,562,710,88
7559,268,710,88
7560,1662,710,88
7561,956,710,87
7562,212,710,86
7563,114,710,86
7564,427,710,85
7565,1017,710,85
7566,957,710,85
7567,2,710,85
7568,651,710,85
7569,966,710,82
7570,586,710,78
7571,275,710,72
7572,710,575,91
7573,710,570,87
7574,710,1103,72
7575,710,61,88
7576,710,600,102
7577,710,729,89
7578,710,116,89
7579,710,237,136
7580,710,565,125
7581,710,1654,88
7582,710,992,88
7583,710,611,88
7584,710,642,90
7585,710,572,135
7586,710,78,119
7587,710,592,116
7588,710,609,110
7589,710,188,108
7590,710,661,91
7591,710,882,91
7592,710,283,90
7593,710,993,89
7594,710,429,88
7595,710,627,86
7596,710,32,85
7597,710,955,86
7598,710,1058,136
7599,710,493,135
7600,710,896,135
7601,710,1656,133
7602,710,38,132
7603,710,947,128
7604,710,916,128
7605,710,874,120
7606,710,903,119
7607,710,88,110
7608,710,19,109
7609,710,656,108
7610,710,670,106
7611,710,589,90
7612,710,410,90
7613,710,577,90
7614,710,1015,90
7615,710,1289,90
7616,710,1286,89
7617,710,79,89
7618,710,562,88
7619,710,268,88
7620,710,471,87
7621,710,956,87
7622,710,595,86
7623,710,114,105
7624,710,427,85
7625,710,651,85
7626,710,586,78
7627,710,275,72
7628,1663,1695,23
7629,314,1695,22
7630,1561,1695,22
7631,1260,1695,22
7632,10,1695,22
7633,1664,1695,22
7634,1665,1695,22
7635,1666,1695,21
7636,1144,1695,22
7637,20,1695,24
7638,1667,1695,22
7639,1668,1695,22
7640,384,1695,22
7641,1669,1695,22
7642,1195,1695,22
7643,1670,1695,22
7644,1671,1695,22
7645,1672,1695,128
7646,1673,1695,21
7647,510,1695,63
7648,1674,1695,22
7649,971,1695,22
7650,1675,1695,22
7651,684,1695,22
7652,1676,1695,22
7653,1148,1695,22
7654,290,1695,53
7655,1617,1695,45
7656,1222,1695,24
7657,1140,1695,23
7658,1677,1695,22
7659,103,1695,22
7660,1678,1695,22
7661,1679,1695,22
7662,1680,1695,22
7663,1681,1695,22
7664,1682,1695,22
7665,839,1695,22
7666,1683,1695,22
7667,1684,1695,22
7668,1685,1695,22
7669,1686,1695,22
7670,1687,1695,22
7671,1688,1695,22
7672,972,1695,22
7673,1689,1695,22
7674,1690,1695,22
7675,1691,1695,22
7676,1498,1695,22
7677,1692,1695,22
7678,1374,1695,22
7679,1693,1695,22
7680,1694,1695,21
7681,1695,1663,23
7682,1695,1665,22
7683,1695,20,24
7684,1695,1144,53
7685,1695,1667,22
7686,1695,1671,22
7687,1695,1195,22
7688,1695,1669,22
7689,1695,1676,22
7690,1695,1148,22
7691,1695,1222,25
7692,1695,1260,22
7693,1695,1685,22
7694,1695,1687,22
7695,1695,971,22
7696,1695,1670,22
7697,1695,1672,22
7698,1695,1675,22
7699,1695,1673,21
7700,1695,510,63
7701,1695,1789,56
7702,1695,290,53
7703,1695,1617,45
7704,1695,1140,23
7705,1695,1678,22
7706,1695,1683,22
7707,1695,1684,22
7708,1695,10,22
7709,1695,1664,22
7710,1695,1668,22
7711,1695,1688,22
7712,1695,384,22
7713,1695,972,22
7714,1695,1689,22
7715,1695,1690,22
7716,1695,1691,22
7717,1695,1498,22
7718,1695,1692,22
7719,1695,1374,22
7720,1695,1693,22
7721,1695,684,21
7722,1695,1666,21
7723,1695,1694,21
7724,1695,1674,24
7725,578,283,99
7726,276,283,81
7727,642,283,149
7728,566,283,118
7729,572,283,123
7730,435,283,99
7731,116,283,83
7732,243,283,80
7733,497,283,102
7734,427,283,70
7735,1696,283,102
7736,512,283,88
7737,588,283,114
7738,458,283,151
7739,484,283,62
7740,153,283,150
7741,896,283,125
7742,237,283,121
7743,139,283,102
7744,184,283,102
7745,260,283,139
7746,1087,283,91
7747,1148,283,89
7748,1697,283,89
7749,692,283,84
7750,7,283,98
7751,879,283,78
7752,657,283,76
7753,277,283,70
7754,257,283,101
7755,1028,283,68
7756,869,283,67
7757,1043,283,66
7758,810,283,69
7759,882,283,58
7760,1217,283,65
7761,78,283,133
7762,627,283,128
7763,932,283,121
7764,496,283,114
7765,1273,283,112
7766,1270,283,102
7767,1091,283,102
7768,1698,283,97
7769,220,283,91
7770,617,283,91
7771,614,283,89
7772,531,283,89
7773,1152,283,86
7774,1086,283,85
7775,1644,283,85
7776,736,283,82
7777,944,283,82
7778,597,283,79
7779,653,283,79
7780,717,283,78
7781,49,283,77
7782,569,283,76
7783,979,283,73
7784,10,283,70
7785,173,283,70
7786,1699,283,70
7787,634,283,70
7788,460,283,70
7789,632,283,68
7790,1700,283,68
7791,1701,283,68
7792,1013,283,68
7793,699,283,64
7794,114,283,63
7795,1702,283,54
7796,702,283,54
7797,283,435,99
7798,283,578,101
7799,283,512,82
7800,283,497,102
7801,283,116,83
7802,283,243,77
7803,283,237,121
7804,283,588,108
7805,283,139,102
7806,283,1696,102
7807,283,1697,89
7808,283,944,82
7809,283,879,78
7810,283,657,76
7811,283,277,70
7812,283,276,69
7813,283,257,101
7814,283,869,67
7815,283,810,68
7816,283,1273,112
7817,283,566,109
7818,283,184,102
7819,283,1270,102
7820,283,1091,102
7821,283,1698,97
7822,283,220,91
7823,283,617,91
7824,283,1087,91
7825,283,1148,89
7826,283,614,89
7827,283,1644,85
7828,283,692,84
7829,283,736,82
7830,283,597,79
7831,283,653,79
7832,283,7,78
7833,283,49,77
7834,283,569,76
7835,283,10,70
7836,283,1699,70
7837,283,634,70
7838,283,460,70
7839,283,632,68
7840,283,1700,68
7841,283,1028,68
7842,283,1701,68
7843,283,1013,68
7844,283,1043,66
7845,283,699,64
7846,283,458,64
7847,283,114,63
7848,283,882,58
7849,283,1217,55
7850,283,1702,54
7851,283,427,107
7852,401,275,87
7853,243,275,80
7854,1077,275,97
7855,785,275,92
7856,652,275,80
7857,589,275,80
7858,1043,275,70
7859,1703,275,117
7860,1704,275,64
7861,568,275,99
7862,692,275,131
7863,614,275,84
7864,257,275,73
7865,979,275,81
7866,491,275,126
7867,1705,275,118
7868,170,275,112
7869,258,275,111
7870,1023,275,91
7871,99,275,91
7872,575,275,80
7873,41,275,76
7874,1706,275,72
7875,619,275,83
7876,707,275,75
7877,1076,275,64
7878,1366,275,64
7879,436,275,63
7880,348,275,65
7881,78,275,138
7882,261,275,131
7883,496,275,129
7884,79,275,129
7885,1707,275,110
7886,413,275,109
7887,116,275,110
7888,1500,275,95
7889,669,275,95
7890,635,275,91
7891,1708,275,89
7892,1709,275,87
7893,566,275,87
7894,215,275,87
7895,677,275,86
7896,1710,275,86
7897,933,275,85
7898,694,275,85
7899,1494,275,84
7900,224,275,82
7901,721,275,82
7902,565,275,80
7903,1711,275,80
7904,646,275,79
7905,1712,275,79
7906,625,275,78
7907,1713,275,76
7908,966,275,75
7909,241,275,75
7910,600,275,74
7911,252,275,73
7912,965,275,72
7913,1267,275,71
7914,632,275,71
7915,1235,275,70
7916,25,275,70
7917,886,275,69
7918,1022,275,69
7919,427,275,69
7920,1209,275,69
7921,125,275,68
7922,735,275,67
7923,944,275,67
7924,497,275,66
7925,1714,275,66
7926,274,275,66
7927,1002,275,65
7928,1172,275,65
7929,1715,275,63
7930,736,275,63
7931,372,275,63
7932,504,275,62
7933,275,963,80
7934,275,7,80
7935,275,669,80
7936,275,1077,97
