,Unnamed: 0,start,end,time,days
3619,3619,424,236,2004-04-29 01:36:01,14
3625,3625,335,356,2004-04-29 01:42:15,14
3627,3627,392,228,2004-04-29 01:44:33,14
3630,3630,368,236,2004-04-29 01:45:28,14
3632,3632,236,368,2004-04-29 01:46:30,14
3633,3633,72,335,2004-04-29 01:47:06,14
3634,3634,356,335,2004-04-29 01:48:10,14
3639,3639,48,6,2004-04-29 01:51:21,14
3640,3640,6,335,2004-04-29 01:51:51,14
3641,3641,41,392,2004-04-29 01:52:07,14
3642,3642,176,392,2004-04-29 01:53:21,14
3645,3645,69,356,2004-04-29 01:54:01,14
3647,3647,48,256,2004-04-29 01:54:49,14
3649,3649,194,184,2004-04-29 01:57:09,14
3651,3651,194,1,2004-04-29 01:58:50,14
3654,3654,194,296,2004-04-29 02:03:03,14
3662,3662,103,392,2004-04-29 02:11:48,14
3667,3667,425,396,2004-04-29 02:15:27,14
3670,3670,422,335,2004-04-29 02:16:10,14
3672,3672,425,378,2004-04-29 02:17:36,14
3673,3673,103,417,2004-04-29 02:17:52,14
3685,3685,409,191,2004-04-29 02:37:16,14
3687,3687,426,427,2004-04-29 02:38:17,14
3689,3689,409,8,2004-04-29 02:40:07,14
3692,3692,409,194,2004-04-29 02:50:22,14
3694,3694,409,6,2004-04-29 02:56:11,14
3696,3696,409,260,2004-04-29 03:00:47,14
3697,3697,409,149,2004-04-29 03:02:52,14
3698,3698,409,413,2004-04-29 03:03:46,14
3700,3700,234,391,2004-04-29 03:20:57,14
3701,3701,263,391,2004-04-29 03:26:44,14
3702,3702,338,386,2004-04-29 03:39:13,14
3703,3703,72,263,2004-04-29 04:01:06,14
3704,3704,329,415,2004-04-29 04:37:29,14
3705,3705,422,194,2004-04-29 04:44:01,14
3706,3706,174,335,2004-04-29 07:32:23,15
3707,3707,317,308,2004-04-29 08:12:32,15
3708,3708,386,399,2004-04-29 08:21:55,15
3709,3709,308,373,2004-04-29 08:35:22,15
3710,3710,36,428,2004-04-29 08:38:07,15
3711,3711,308,311,2004-04-29 08:38:16,15
3712,3712,36,413,2004-04-29 08:40:42,15
3713,3713,342,8,2004-04-29 08:46:52,15
3714,3714,342,63,2004-04-29 08:50:08,15
3715,3715,41,407,2004-04-29 08:59:34,15
3716,3716,398,6,2004-04-29 09:20:43,15
3717,3717,398,405,2004-04-29 09:25:29,15
3718,3718,289,392,2004-04-29 09:26:24,15
3719,3719,398,335,2004-04-29 09:28:07,15
3720,3720,429,242,2004-04-29 09:31:49,15
3721,3721,297,234,2004-04-29 09:32:09,15
3722,3722,32,429,2004-04-29 09:40:55,15
3723,3723,424,144,2004-04-29 09:40:59,15
3724,3724,321,392,2004-04-29 09:42:37,15
3725,3725,429,32,2004-04-29 09:43:19,15
3731,3731,321,371,2004-04-29 09:52:06,15
3733,3733,430,164,2004-04-29 09:55:28,15
3734,3734,430,58,2004-04-29 09:55:52,15
3737,3737,424,260,2004-04-29 10:02:22,15
3739,3739,431,371,2004-04-29 10:04:01,15
3741,3741,431,32,2004-04-29 10:05:44,15
3742,3742,424,175,2004-04-29 10:06:02,15
3743,3743,405,263,2004-04-29 10:07:24,15
3744,3744,431,88,2004-04-29 10:07:46,15
3745,3745,432,8,2004-04-29 10:08:16,15
3747,3747,27,414,2004-04-29 10:09:45,15
3750,3750,429,309,2004-04-29 10:10:43,15
3751,3751,431,407,2004-04-29 10:12:15,15
3753,3753,431,365,2004-04-29 10:13:06,15
3759,3759,242,429,2004-04-29 10:28:12,15
3760,3760,424,315,2004-04-29 10:28:44,15
3763,3763,51,429,2004-04-29 10:33:51,15
3765,3765,32,8,2004-04-29 10:49:01,15
3766,3766,263,405,2004-04-29 10:53:38,15
3767,3767,310,405,2004-04-29 10:56:16,15
3769,3769,263,72,2004-04-29 11:02:19,15
3770,3770,63,430,2004-04-29 11:02:53,15
3771,3771,144,283,2004-04-29 11:19:41,15
3772,3772,398,8,2004-04-29 11:21:46,15
3773,3773,395,8,2004-04-29 11:36:16,15
3775,3775,41,300,2004-04-29 11:42:39,15
3776,3776,378,425,2004-04-29 11:44:37,15
3777,3777,189,8,2004-04-29 12:07:42,15
3778,3778,388,212,2004-04-29 12:11:12,15
3780,3780,342,194,2004-04-29 12:20:15,15
3781,3781,281,263,2004-04-29 12:21:10,15
3782,3782,56,345,2004-04-29 12:26:35,15
3783,3783,56,154,2004-04-29 12:27:03,15
3784,3784,56,340,2004-04-29 12:27:14,15
3787,3787,212,388,2004-04-29 12:47:03,15
3788,3788,334,358,2004-04-29 13:00:26,15
3789,3789,409,413,2004-04-29 13:01:32,15
3790,3790,409,191,2004-04-29 13:01:45,15
3791,3791,409,50,2004-04-29 13:02:00,15
3792,3792,433,434,2004-04-29 13:02:07,15
3793,3793,189,358,2004-04-29 13:04:07,15
3795,3795,350,335,2004-04-29 13:13:30,15
3796,3796,350,376,2004-04-29 13:14:43,15
3797,3797,103,392,2004-04-29 13:17:01,15
3798,3798,435,308,2004-04-29 13:26:15,15
3799,3799,435,281,2004-04-29 13:26:43,15
3800,3800,372,409,2004-04-29 13:27:21,15
3801,3801,372,392,2004-04-29 13:28:00,15
3802,3802,350,436,2004-04-29 13:29:45,15
3804,3804,434,433,2004-04-29 13:30:30,15
3805,3805,372,212,2004-04-29 13:31:50,15
3806,3806,372,429,2004-04-29 13:33:21,15
3807,3807,32,430,2004-04-29 13:35:08,15
3808,3808,72,263,2004-04-29 13:35:21,15
3809,3809,372,236,2004-04-29 13:37:09,15
3811,3811,323,413,2004-04-29 13:40:24,15
3818,3818,372,407,2004-04-29 14:02:29,15
3819,3819,44,432,2004-04-29 14:03:09,15
3822,3822,62,266,2004-04-29 14:13:00,15
3828,3828,145,281,2004-04-29 14:33:16,15
3829,3829,389,62,2004-04-29 14:36:32,15
3830,3830,389,68,2004-04-29 14:37:46,15
3832,3832,340,56,2004-04-29 14:48:00,15
3833,3833,391,263,2004-04-29 15:21:21,15
3834,3834,391,349,2004-04-29 15:22:27,15
3835,3835,391,234,2004-04-29 15:23:43,15
3837,3837,228,392,2004-04-29 15:36:39,15
3838,3838,357,407,2004-04-29 15:38:54,15
3839,3839,286,416,2004-04-29 15:43:54,15
3840,3840,392,228,2004-04-29 15:46:00,15
3842,3842,74,437,2004-04-29 15:57:51,15
3843,3843,321,52,2004-04-29 15:57:56,15
3844,3844,400,323,2004-04-29 16:00:08,15
3845,3845,68,389,2004-04-29 16:00:16,15
3846,3846,345,56,2004-04-29 16:01:41,15
3847,3847,395,175,2004-04-29 16:02:50,15
3848,3848,204,432,2004-04-29 16:07:08,15
3849,3849,204,298,2004-04-29 16:07:30,15
3851,3851,30,392,2004-04-29 16:16:21,15
3852,3852,400,429,2004-04-29 16:17:01,15
3853,3853,400,365,2004-04-29 16:20:50,15
3855,3855,236,407,2004-04-29 16:22:20,15
3858,3858,400,392,2004-04-29 16:27:41,15
3859,3859,400,52,2004-04-29 16:29:44,15
3861,3861,236,260,2004-04-29 16:30:09,15
3862,3862,236,191,2004-04-29 16:30:35,15
3863,3863,306,438,2004-04-29 16:33:03,15
3864,3864,387,386,2004-04-29 16:36:22,15
3866,3866,392,30,2004-04-29 16:42:40,15
3868,3868,317,281,2004-04-29 16:43:08,15
3869,3869,323,276,2004-04-29 16:43:13,15
3870,3870,323,395,2004-04-29 16:45:54,15
3874,3874,400,188,2004-04-29 16:56:04,15
3876,3876,400,157,2004-04-29 16:56:51,15
3877,3877,439,440,2004-04-29 16:58:57,15
3878,3878,407,236,2004-04-29 17:00:24,15
3880,3880,396,425,2004-04-29 17:05:07,15
3884,3884,52,201,2004-04-29 17:08:53,15
3885,3885,400,144,2004-04-29 17:09:49,15
3886,3886,400,314,2004-04-29 17:10:46,15
3887,3887,400,82,2004-04-29 17:12:33,15
3889,3889,400,428,2004-04-29 17:15:08,15
3891,3891,400,396,2004-04-29 17:18:11,15
3892,3892,191,236,2004-04-29 17:25:51,15
3893,3893,289,391,2004-04-29 17:27:43,15
3894,3894,124,396,2004-04-29 17:28:05,15
3898,3898,441,442,2004-04-29 17:34:24,15
3903,3903,51,314,2004-04-29 17:39:00,15
3904,3904,400,441,2004-04-29 17:42:56,15
3906,3906,316,355,2004-04-29 17:45:57,15
3907,3907,400,443,2004-04-29 17:46:34,15
3908,3908,400,444,2004-04-29 17:46:55,15
3909,3909,400,445,2004-04-29 17:48:33,15
3913,3913,400,446,2004-04-29 17:49:25,15
3914,3914,396,124,2004-04-29 17:49:59,15
3915,3915,447,325,2004-04-29 17:51:00,15
3917,3917,260,448,2004-04-29 17:54:55,15
3918,3918,260,283,2004-04-29 17:55:33,15
3919,3919,379,74,2004-04-29 17:57:31,15
3920,3920,407,396,2004-04-29 17:57:35,15
3921,3921,396,407,2004-04-29 17:58:00,15
3923,3923,260,236,2004-04-29 17:58:28,15
3926,3926,234,391,2004-04-29 18:01:25,15
3927,3927,289,449,2004-04-29 18:02:04,15
3929,3929,447,6,2004-04-29 18:02:35,15
3930,3930,69,450,2004-04-29 18:02:38,15
3935,3935,29,443,2004-04-29 18:04:50,15
3939,3939,429,209,2004-04-29 18:08:08,15
3940,3940,429,372,2004-04-29 18:10:41,15
3941,3941,451,32,2004-04-29 18:11:01,15
3942,3942,451,67,2004-04-29 18:12:05,15
3943,3943,321,437,2004-04-29 18:12:41,15
3945,3945,124,452,2004-04-29 18:14:30,15
3946,3946,297,372,2004-04-29 18:15:46,15
3948,3948,297,272,2004-04-29 18:16:17,15
3951,3951,308,281,2004-04-29 18:18:51,15
3952,3952,281,308,2004-04-29 18:19:55,15
3959,3959,211,212,2004-04-29 18:22:17,15
3960,3960,357,429,2004-04-29 18:22:19,15
3965,3965,357,8,2004-04-29 18:28:02,15
3970,3970,409,6,2004-04-29 18:29:51,15
3974,3974,357,65,2004-04-29 18:37:57,15
3977,3977,132,149,2004-04-29 18:42:37,15
3978,3978,425,378,2004-04-29 18:44:54,15
3979,3979,453,32,2004-04-29 18:46:44,15
3980,3980,302,393,2004-04-29 18:48:31,15
3981,3981,425,52,2004-04-29 18:51:02,15
3982,3982,289,65,2004-04-29 18:54:22,15
3985,3985,357,454,2004-04-29 19:04:07,15
3988,3988,323,455,2004-04-29 19:06:30,15
3991,3991,323,98,2004-04-29 19:11:31,15
3993,3993,317,316,2004-04-29 19:12:58,15
3994,3994,456,457,2004-04-29 19:15:58,15
3995,3995,368,441,2004-04-29 19:21:14,15
3996,3996,323,458,2004-04-29 19:22:24,15
3997,3997,389,454,2004-04-29 19:23:02,15
3998,3998,74,379,2004-04-29 19:24:12,15
4000,4000,323,88,2004-04-29 19:31:19,15
4001,4001,41,389,2004-04-29 19:34:19,15
4002,4002,88,323,2004-04-29 19:37:04,15
4003,4003,74,459,2004-04-29 19:38:18,15
4004,4004,176,445,2004-04-29 19:39:31,15
4007,4007,274,6,2004-04-29 19:43:09,15
4008,4008,41,437,2004-04-29 19:44:00,15
4012,4012,323,281,2004-04-29 19:46:20,15
4014,4014,44,296,2004-04-29 19:48:59,15
4016,4016,140,201,2004-04-29 19:50:16,15
4018,4018,274,74,2004-04-29 19:50:45,15
4020,4020,44,74,2004-04-29 19:53:14,15
4024,4024,274,416,2004-04-29 19:55:35,15
4027,4027,172,460,2004-04-29 19:57:56,15
4029,4029,389,236,2004-04-29 19:58:51,15
4032,4032,372,461,2004-04-29 20:01:18,15
4034,4034,460,172,2004-04-29 20:02:05,15
4037,4037,274,462,2004-04-29 20:03:08,15
4039,4039,302,372,2004-04-29 20:03:28,15
4040,4040,281,323,2004-04-29 20:04:12,15
4043,4043,1,211,2004-04-29 20:06:58,15
4044,4044,62,389,2004-04-29 20:10:11,15
4045,4045,176,463,2004-04-29 20:11:02,15
4046,4046,303,194,2004-04-29 20:13:47,15
4050,4050,236,389,2004-04-29 20:20:44,15
4051,4051,41,463,2004-04-29 20:22:26,15
4054,4054,19,443,2004-04-29 20:31:55,15
4055,4055,19,446,2004-04-29 20:33:12,15
4057,4057,212,372,2004-04-29 20:44:38,15
4062,4062,103,464,2004-04-29 20:46:08,15
4064,4064,297,172,2004-04-29 20:49:42,15
4067,4067,447,172,2004-04-29 20:53:10,15
4070,4070,465,456,2004-04-29 20:55:13,15
4073,4073,447,456,2004-04-29 20:57:42,15
4074,4074,466,392,2004-04-29 20:57:47,15
4075,4075,398,74,2004-04-29 20:57:51,15
4084,4084,389,467,2004-04-29 21:04:27,15
4087,4087,286,468,2004-04-29 21:11:32,15
4088,4088,398,134,2004-04-29 21:15:13,15
4089,4089,398,396,2004-04-29 21:16:20,15
4090,4090,378,396,2004-04-29 21:16:37,15
4091,4091,398,463,2004-04-29 21:17:15,15
4092,4092,164,430,2004-04-29 21:17:17,15
4093,4093,134,398,2004-04-29 21:18:46,15
4094,4094,398,164,2004-04-29 21:18:55,15
4099,4099,396,378,2004-04-29 21:27:14,15
4101,4101,263,409,2004-04-29 21:27:57,15
4102,4102,409,263,2004-04-29 21:28:25,15
4103,4103,469,463,2004-04-29 21:30:44,15
4104,4104,140,470,2004-04-29 21:31:17,15
4106,4106,19,134,2004-04-29 21:32:07,15
4109,4109,463,469,2004-04-29 21:33:14,15
4116,4116,398,365,2004-04-29 21:37:24,15
4117,4117,398,471,2004-04-29 21:38:34,15
4118,4118,321,460,2004-04-29 21:42:00,15
4119,4119,398,468,2004-04-29 21:44:58,15
4123,4123,38,288,2004-04-29 21:55:48,15
4124,4124,38,365,2004-04-29 21:56:06,15
4126,4126,38,437,2004-04-29 21:59:18,15
4134,4134,9,391,2004-04-29 22:06:10,15
4136,4136,472,263,2004-04-29 22:07:49,15
4139,4139,41,473,2004-04-29 22:09:03,15
4140,4140,9,282,2004-04-29 22:11:52,15
4143,4143,357,409,2004-04-29 22:14:44,15
4144,4144,263,472,2004-04-29 22:15:14,15
4145,4145,357,437,2004-04-29 22:15:25,15
4153,4153,67,32,2004-04-29 22:19:52,15
4154,4154,409,349,2004-04-29 22:20:03,15
4155,4155,357,405,2004-04-29 22:20:30,15
4157,4157,103,134,2004-04-29 22:21:30,15
4160,4160,19,409,2004-04-29 22:23:42,15
4161,4161,38,409,2004-04-29 22:23:49,15
4162,4162,67,396,2004-04-29 22:24:26,15
4163,4163,212,472,2004-04-29 22:25:30,15
4165,4165,67,378,2004-04-29 22:26:42,15
4169,4169,474,32,2004-04-29 22:28:52,15
4170,4170,474,456,2004-04-29 22:29:10,15
4171,4171,474,74,2004-04-29 22:31:45,15
4174,4174,357,464,2004-04-29 22:33:03,15
4176,4176,475,368,2004-04-29 22:35:29,15
4178,4178,263,332,2004-04-29 22:36:27,15
4179,4179,424,343,2004-04-29 22:36:37,15
4180,4180,424,405,2004-04-29 22:37:57,15
4183,4183,357,476,2004-04-29 22:41:10,15
4184,4184,317,309,2004-04-29 22:42:39,15
4186,4186,477,1,2004-04-29 22:46:18,15
4189,4189,357,460,2004-04-29 22:47:30,15
4196,4196,357,168,2004-04-29 22:49:24,15
4199,4199,263,460,2004-04-29 22:50:52,15
4202,4202,19,478,2004-04-29 22:53:39,15
4203,4203,38,478,2004-04-29 22:54:07,15
4205,4205,38,464,2004-04-29 22:55:38,15
4207,4207,38,405,2004-04-29 22:56:33,15
4211,4211,6,472,2004-04-29 22:58:43,15
4216,4216,263,479,2004-04-29 23:02:09,15
4225,4225,480,212,2004-04-29 23:09:14,15
4227,4227,212,480,2004-04-29 23:09:30,15
4228,4228,479,263,2004-04-29 23:09:43,15
4231,4231,373,308,2004-04-29 23:10:28,15
4232,4232,212,481,2004-04-29 23:10:32,15
4237,4237,368,460,2004-04-29 23:13:58,15
4240,4240,321,263,2004-04-29 23:14:37,15
4241,4241,321,482,2004-04-29 23:15:30,15
4242,4242,460,368,2004-04-29 23:15:36,15
4243,4243,321,212,2004-04-29 23:16:18,15
4245,4245,483,368,2004-04-29 23:16:39,15
4250,4250,359,460,2004-04-29 23:19:08,15
4251,4251,460,359,2004-04-29 23:19:44,15
4252,4252,398,175,2004-04-29 23:19:56,15
4253,4253,6,481,2004-04-29 23:21:08,15
4255,4255,481,6,2004-04-29 23:22:09,15
4257,4257,277,482,2004-04-29 23:23:12,15
4258,4258,392,466,2004-04-29 23:23:28,15
4259,4259,277,481,2004-04-29 23:23:30,15
4267,4267,282,34,2004-04-29 23:26:26,15
4268,4268,19,481,2004-04-29 23:26:30,15
4277,4277,372,460,2004-04-29 23:28:49,15
4278,4278,19,109,2004-04-29 23:28:57,15
4279,4279,274,481,2004-04-29 23:29:20,15
4280,4280,321,454,2004-04-29 23:29:45,15
4283,4283,372,466,2004-04-29 23:30:36,15
4285,4285,368,483,2004-04-29 23:31:08,15
4286,4286,423,343,2004-04-29 23:31:17,15
4288,4288,423,454,2004-04-29 23:31:56,15
4290,4290,484,372,2004-04-29 23:32:04,15
4292,4292,321,88,2004-04-29 23:32:41,15
4295,4295,321,376,2004-04-29 23:33:08,15
4298,4298,357,466,2004-04-29 23:33:23,15
4300,4300,398,254,2004-04-29 23:33:32,15
4301,4301,321,343,2004-04-29 23:33:33,15
4303,4303,274,376,2004-04-29 23:33:50,15
4307,4307,357,120,2004-04-29 23:35:05,15
4308,4308,460,372,2004-04-29 23:35:14,15
4310,4310,398,72,2004-04-29 23:35:15,15
4312,4312,321,352,2004-04-29 23:35:54,15
4317,4317,321,472,2004-04-29 23:37:44,15
4318,4318,321,191,2004-04-29 23:38:26,15
4320,4320,423,464,2004-04-29 23:38:33,15
4321,4321,131,368,2004-04-29 23:38:53,15
4322,4322,321,278,2004-04-29 23:39:24,15
4325,4325,228,314,2004-04-29 23:40:24,15
4328,4328,321,405,2004-04-29 23:42:25,15
4330,4330,357,480,2004-04-29 23:43:16,15
4332,4332,282,214,2004-04-29 23:44:52,15
4333,4333,372,482,2004-04-29 23:45:06,15
4334,4334,277,352,2004-04-29 23:45:42,15
4337,4337,309,352,2004-04-29 23:46:30,15
4339,4339,321,481,2004-04-29 23:47:32,15
4341,4341,485,175,2004-04-29 23:47:47,15
4343,4343,398,480,2004-04-29 23:48:15,15
4344,4344,321,8,2004-04-29 23:48:30,15
4347,4347,321,288,2004-04-29 23:49:37,15
4354,4354,172,486,2004-04-29 23:52:05,15
4358,4358,193,63,2004-04-29 23:52:58,15
4363,4363,321,313,2004-04-29 23:58:40,15
4365,4365,321,309,2004-04-29 23:59:17,15
4367,4367,321,75,2004-04-30 00:01:32,15
4368,4368,321,368,2004-04-30 00:02:22,15
4369,4369,321,120,2004-04-30 00:03:11,15
4370,4370,423,392,2004-04-30 00:03:24,15
4371,4371,479,481,2004-04-30 00:03:37,15
4372,4372,321,487,2004-04-30 00:03:48,15
4373,4373,321,175,2004-04-30 00:04:20,15
4374,4374,481,479,2004-04-30 00:04:29,15
4376,4376,321,464,2004-04-30 00:05:48,15
4378,4378,308,435,2004-04-30 00:06:22,15
4380,4380,172,488,2004-04-30 00:08:11,15
4381,4381,321,349,2004-04-30 00:09:34,15
4382,4382,297,75,2004-04-30 00:10:17,15
4385,4385,479,358,2004-04-30 00:12:45,15
4387,4387,321,479,2004-04-30 00:13:36,15
4389,4389,321,450,2004-04-30 00:13:58,15
4395,4395,321,489,2004-04-30 00:17:04,15
4397,4397,321,72,2004-04-30 00:18:06,15
4398,4398,140,308,2004-04-30 00:18:27,15
4400,4400,321,236,2004-04-30 00:18:34,15
4401,4401,317,429,2004-04-30 00:18:36,15
4402,4402,321,358,2004-04-30 00:18:52,15
4405,4405,321,476,2004-04-30 00:20:03,15
4406,4406,483,479,2004-04-30 00:20:08,15
4411,4411,479,8,2004-04-30 00:21:57,15
4414,4414,475,481,2004-04-30 00:22:16,15
4415,4415,51,489,2004-04-30 00:23:00,15
4418,4418,277,172,2004-04-30 00:23:40,15
4420,4420,409,8,2004-04-30 00:23:49,15
4423,4423,51,149,2004-04-30 00:24:47,15
4427,4427,321,480,2004-04-30 00:25:29,15
4428,4428,317,479,2004-04-30 00:25:54,15
4435,4435,19,302,2004-04-30 00:29:18,15
4437,4437,321,325,2004-04-30 00:30:24,15
4438,4438,376,6,2004-04-30 00:30:28,15
4440,4440,51,476,2004-04-30 00:30:56,15
4441,4441,321,490,2004-04-30 00:32:15,15
4442,4442,321,491,2004-04-30 00:32:30,15
4443,4443,321,372,2004-04-30 00:32:49,15
4444,4444,321,344,2004-04-30 00:33:05,15
4445,4445,321,365,2004-04-30 00:33:26,15
4446,4446,321,402,2004-04-30 00:34:01,15
4447,4447,51,466,2004-04-30 00:34:06,15
4448,4448,321,228,2004-04-30 00:34:56,15
4449,4449,321,172,2004-04-30 00:35:34,15
4450,4450,402,281,2004-04-30 00:35:48,15
4451,4451,321,174,2004-04-30 00:35:49,15
4453,4453,263,344,2004-04-30 00:37:43,15
4456,4456,51,120,2004-04-30 00:40:19,15
4459,4459,492,389,2004-04-30 00:42:46,15
4460,4460,493,128,2004-04-30 00:43:04,15
4461,4461,494,63,2004-04-30 00:43:16,15
4462,4462,492,343,2004-04-30 00:43:29,15
4463,4463,494,389,2004-04-30 00:43:46,15
4464,4464,128,493,2004-04-30 00:43:49,15
4465,4465,9,466,2004-04-30 00:44:00,15
4466,4466,447,51,2004-04-30 00:44:07,15
4468,4468,9,472,2004-04-30 00:46:17,15
4469,4469,9,463,2004-04-30 00:46:49,15
4471,4471,9,465,2004-04-30 00:48:13,15
4472,4472,424,495,2004-04-30 00:49:11,15
4473,4473,308,263,2004-04-30 00:50:00,15
4475,4475,9,389,2004-04-30 00:51:08,15
4477,4477,263,308,2004-04-30 00:53:01,15
4479,4479,9,460,2004-04-30 00:53:20,15
4480,4480,494,463,2004-04-30 00:53:50,15
4483,4483,447,372,2004-04-30 00:55:47,15
4485,4485,228,463,2004-04-30 00:58:06,15
4487,4487,494,445,2004-04-30 00:59:28,15
4489,4489,209,437,2004-04-30 01:02:32,15
4490,4490,494,429,2004-04-30 01:03:23,15
4493,4493,400,61,2004-04-30 01:05:20,15
4497,4497,209,429,2004-04-30 01:07:57,15
4498,4498,9,8,2004-04-30 01:09:34,15
4499,4499,9,177,2004-04-30 01:10:37,15
4501,4501,400,472,2004-04-30 01:13:20,15
4503,4503,400,454,2004-04-30 01:14:03,15
4505,4505,263,454,2004-04-30 01:16:09,15
4506,4506,400,343,2004-04-30 01:16:10,15
4511,4511,409,302,2004-04-30 01:18:48,15
4514,4514,400,389,2004-04-30 01:21:33,15
4516,4516,368,236,2004-04-30 01:24:00,15
4517,4517,263,389,2004-04-30 01:25:29,15
4518,4518,44,19,2004-04-30 01:25:58,15
4519,4519,466,372,2004-04-30 01:26:47,15
4520,4520,368,468,2004-04-30 01:27:12,15
4522,4522,336,333,2004-04-30 01:27:23,15
4523,4523,263,297,2004-04-30 01:27:27,15
4524,4524,468,300,2004-04-30 01:27:34,15
4526,4526,475,468,2004-04-30 01:28:16,15
4528,4528,466,51,2004-04-30 01:29:01,15
4530,4530,475,496,2004-04-30 01:29:26,15
4532,4532,479,278,2004-04-30 01:30:34,15
4538,4538,297,263,2004-04-30 01:35:08,15
4540,4540,103,480,2004-04-30 01:35:19,15
4544,4544,497,405,2004-04-30 01:36:15,15
4548,4548,405,497,2004-04-30 01:38:22,15
4550,4550,103,454,2004-04-30 01:39:11,15
4552,4552,236,368,2004-04-30 01:40:18,15
4557,4557,389,263,2004-04-30 01:41:17,15
4559,4559,103,437,2004-04-30 01:41:26,15
4560,4560,498,495,2004-04-30 01:41:51,15
4576,4576,355,316,2004-04-30 01:49:38,15
4577,4577,355,102,2004-04-30 01:50:19,15
4580,4580,497,302,2004-04-30 01:53:12,15
4582,4582,344,263,2004-04-30 01:57:30,15
4587,4587,498,97,2004-04-30 02:01:38,15
4589,4589,194,499,2004-04-30 02:03:59,15
4590,4590,194,303,2004-04-30 02:05:16,15
4591,4591,194,184,2004-04-30 02:06:08,15
4592,4592,53,481,2004-04-30 02:07:02,15
4593,4593,496,475,2004-04-30 02:07:21,15
4595,4595,194,344,2004-04-30 02:08:28,15
4596,4596,63,193,2004-04-30 02:09:27,15
4597,4597,496,454,2004-04-30 02:10:06,15
4598,4598,62,368,2004-04-30 02:10:18,15
4600,4600,194,60,2004-04-30 02:10:42,15
4601,4601,6,376,2004-04-30 02:11:26,15
4603,4603,194,182,2004-04-30 02:11:41,15
4604,4604,297,289,2004-04-30 02:11:47,15
4605,4605,194,368,2004-04-30 02:11:59,15
4607,4607,1,477,2004-04-30 02:12:34,15
4608,4608,321,500,2004-04-30 02:13:10,15
4609,4609,194,209,2004-04-30 02:13:22,15
4611,4611,62,454,2004-04-30 02:15:12,15
4613,4613,194,62,2004-04-30 02:16:19,15
4614,4614,501,236,2004-04-30 02:16:25,15
4616,4616,62,481,2004-04-30 02:17:11,15
4617,4617,321,502,2004-04-30 02:17:28,15
4619,4619,62,349,2004-04-30 02:20:03,15
4625,4625,62,236,2004-04-30 02:22:54,15
4628,4628,309,502,2004-04-30 02:24:24,15
4629,4629,6,343,2004-04-30 02:24:42,15
4631,4631,502,309,2004-04-30 02:25:19,15
4632,4632,332,263,2004-04-30 02:26:19,15
4633,4633,194,223,2004-04-30 02:26:20,15
4640,4640,6,84,2004-04-30 02:28:47,15
4642,4642,379,289,2004-04-30 02:29:47,15
4643,4643,62,465,2004-04-30 02:30:05,15
4649,4649,62,502,2004-04-30 02:32:11,15
4650,4650,263,503,2004-04-30 02:33:15,15
4652,4652,221,368,2004-04-30 02:33:23,15
4654,4654,502,62,2004-04-30 02:34:09,15
4657,4657,503,263,2004-04-30 02:36:09,15
4664,4664,392,502,2004-04-30 02:39:11,15
4668,4668,334,62,2004-04-30 02:40:45,15
4669,4669,502,392,2004-04-30 02:40:51,15
4671,4671,181,454,2004-04-30 02:42:03,15
4677,4677,321,495,2004-04-30 02:43:59,15
4690,4690,334,437,2004-04-30 02:47:42,15
4692,4692,321,504,2004-04-30 02:49:35,15
4693,4693,181,495,2004-04-30 02:52:15,15
4694,4694,181,294,2004-04-30 02:54:00,15
4696,4696,220,505,2004-04-30 03:01:06,15
4698,4698,220,88,2004-04-30 03:05:57,15
4700,4700,128,325,2004-04-30 03:12:50,15
4701,4701,128,62,2004-04-30 03:13:51,15
4704,4704,62,128,2004-04-30 03:42:02,15
4711,4711,60,296,2004-04-30 05:00:40,15
4712,4712,32,429,2004-04-30 06:08:03,16
4713,4713,483,368,2004-04-30 07:27:47,16
4714,4714,70,174,2004-04-30 07:57:14,16
4715,4715,9,466,2004-04-30 08:00:45,16
4716,4716,70,482,2004-04-30 08:15:12,16
4718,4718,429,372,2004-04-30 08:23:22,16
4719,4719,398,405,2004-04-30 08:31:19,16
4720,4720,398,97,2004-04-30 08:43:53,16
4721,4721,289,97,2004-04-30 08:44:39,16
4722,4722,342,194,2004-04-30 08:44:55,16
4723,4723,453,264,2004-04-30 08:45:18,16
4724,4724,429,209,2004-04-30 08:46:01,16
4725,4725,429,32,2004-04-30 08:46:29,16
4726,4726,342,454,2004-04-30 08:48:48,16
4727,4727,447,372,2004-04-30 08:51:11,16
4728,4728,209,194,2004-04-30 09:09:07,16
4729,4729,321,437,2004-04-30 09:13:47,16
4730,4730,321,316,2004-04-30 09:24:06,16
4731,4731,321,209,2004-04-30 09:24:31,16
4732,4732,348,338,2004-04-30 09:24:53,16
4733,4733,316,355,2004-04-30 09:24:54,16
4734,4734,321,506,2004-04-30 09:25:16,16
4736,4736,321,507,2004-04-30 09:26:33,16
4738,4738,316,263,2004-04-30 09:27:16,16
4740,4740,321,348,2004-04-30 09:28:11,16
